date,sector,compra,compra_pc,venda,net,net_pc
2016-04-25,Banco Central,1413070,78.32,10,-1413060,-78.32
2016-04-25,Bancos,180880,10.02,972300,791420,43.870000000000005
2016-04-25,Invest Institucional Nacional,205648,11.39,711458,505810,28.04
2016-04-25,Investidores Não Residentes,4520,0.25,120350,115830,6.42
2016-04-26,Banco Central,1413070,78.32,10,-1413060,-78.32
2016-04-26,Bancos,180880,10.02,972300,791420,43.870000000000005
2016-04-26,Invest Institucional Nacional,205648,11.39,711458,505810,28.04
2016-04-26,Investidores Não Residentes,4520,0.25,120350,115830,6.42
2016-04-27,Banco Central,1413070,78.32,10,-1413060,-78.32
2016-04-27,Bancos,180880,10.02,972300,791420,43.870000000000005
2016-04-27,Invest Institucional Nacional,205648,11.39,711458,505810,28.04
2016-04-27,Investidores Não Residentes,4520,0.25,120350,115830,6.42
2016-04-28,Banco Central,1413070,78.32,10,-1413060,-78.32
2016-04-28,Bancos,180880,10.02,972300,791420,43.870000000000005
2016-04-28,Invest Institucional Nacional,205648,11.39,711458,505810,28.04
2016-04-28,Investidores Não Residentes,4520,0.25,120350,115830,6.42
2016-04-29,Banco Central,1413070,78.32,10,-1413060,-78.32
2016-04-29,Bancos,180880,10.02,972300,791420,43.870000000000005
2016-04-29,Invest Institucional Nacional,205648,11.39,711458,505810,28.04
2016-04-29,Investidores Não Residentes,4520,0.25,120350,115830,6.42
2016-05-02,Banco Central,1400480,81.72,10,-1400470,-81.72
2016-05-02,Bancos,112080,6.54,950805,838725,48.94
2016-05-02,Invest Institucional Nacional,196483,11.46,660318,463835,27.07
2016-05-02,Investidores Não Residentes,4520,0.26,102430,97910,5.71
2016-05-03,Banco Central,1340480,80.33,10,-1340470,-80.33
2016-05-03,Bancos,125080,7.49,923805,798725,47.87
2016-05-03,Invest Institucional Nacional,198483,11.89,642318,443835,26.6
2016-05-03,Investidores Não Residentes,4520,0.27,102430,97910,5.859999999999999
2016-05-04,Banco Central,1330680,80.03,10,-1330670,-80.03
2016-05-04,Bancos,125080,7.52,923805,798725,48.040000000000006
2016-05-04,Invest Institucional Nacional,202283,12.16,636318,434035,26.110000000000003
2016-05-04,Investidores Não Residentes,4520,0.27,102430,97910,5.890000000000001
2016-05-05,Banco Central,1330680,80.03,10,-1330670,-80.03
2016-05-05,Bancos,125080,7.52,923805,798725,48.040000000000006
2016-05-05,Invest Institucional Nacional,202283,12.16,636318,434035,26.110000000000003
2016-05-05,Investidores Não Residentes,4520,0.27,102430,97910,5.890000000000001
2016-05-06,Banco Central,1330680,80.03,10,-1330670,-80.03
2016-05-06,Bancos,125080,7.52,923805,798725,48.040000000000006
2016-05-06,Invest Institucional Nacional,202283,12.16,636318,434035,26.110000000000003
2016-05-06,Investidores Não Residentes,4520,0.27,102430,97910,5.890000000000001
2016-05-09,Banco Central,1330680,80.03,10,-1330670,-80.03
2016-05-09,Bancos,125080,7.52,923805,798725,48.040000000000006
2016-05-09,Invest Institucional Nacional,202283,12.16,636318,434035,26.110000000000003
2016-05-09,Investidores Não Residentes,4520,0.27,102430,97910,5.890000000000001
2016-05-10,Banco Central,1330680,80.03,10,-1330670,-80.03
2016-05-10,Bancos,125080,7.52,923805,798725,48.040000000000006
2016-05-10,Invest Institucional Nacional,202283,12.16,636318,434035,26.110000000000003
2016-05-10,Investidores Não Residentes,4520,0.27,102430,97910,5.890000000000001
2016-05-11,Banco Central,1330680,80.03,10,-1330670,-80.03
2016-05-11,Bancos,125080,7.52,923805,798725,48.040000000000006
2016-05-11,Invest Institucional Nacional,202283,12.16,636318,434035,26.110000000000003
2016-05-11,Investidores Não Residentes,4520,0.27,102430,97910,5.890000000000001
2016-05-12,Banco Central,1299710,78.54,10,-1299700,-78.54
2016-05-12,Bancos,147729,8.92,916454,768725,46.46
2016-05-12,Invest Institucional Nacional,202783,12.25,636318,433535,26.200000000000003
2016-05-12,Investidores Não Residentes,4520,0.27,101960,97440,5.890000000000001
2016-05-13,Banco Central,1262710,77.05,10,-1262700,-77.05
2016-05-13,Bancos,152306,9.29,912986,760680,46.42
2016-05-13,Invest Institucional Nacional,219093,13.37,624673,405580,24.75
2016-05-13,Investidores Não Residentes,4520,0.27,100960,96440,5.890000000000001
2016-05-16,Banco Central,1262710,77.05,10,-1262700,-77.05
2016-05-16,Bancos,152306,9.29,912986,760680,46.42
2016-05-16,Invest Institucional Nacional,219093,13.37,624673,405580,24.75
2016-05-16,Investidores Não Residentes,4520,0.27,100960,96440,5.890000000000001
2016-05-17,Banco Central,1262710,77.05,10,-1262700,-77.05
2016-05-17,Bancos,152306,9.29,912986,760680,46.42
2016-05-17,Invest Institucional Nacional,219093,13.37,624673,405580,24.75
2016-05-17,Investidores Não Residentes,4520,0.27,100960,96440,5.890000000000001
2016-05-18,Banco Central,1262710,77.05,10,-1262700,-77.05
2016-05-18,Bancos,152306,9.29,912986,760680,46.42
2016-05-18,Invest Institucional Nacional,219093,13.37,624673,405580,24.75
2016-05-18,Investidores Não Residentes,4520,0.27,100960,96440,5.890000000000001
2016-05-19,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-19,Bancos,152306,9.33,912986,760680,46.64
2016-05-19,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-19,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-20,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-20,Bancos,152306,9.33,912986,760680,46.64
2016-05-20,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-20,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-23,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-23,Bancos,152306,9.33,912986,760680,46.64
2016-05-23,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-23,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-24,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-24,Bancos,152306,9.33,912986,760680,46.64
2016-05-24,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-24,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-25,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-25,Bancos,152306,9.33,912986,760680,46.64
2016-05-25,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-25,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-27,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-27,Bancos,152306,9.33,912986,760680,46.64
2016-05-27,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-27,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-30,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-30,Bancos,152306,9.33,912986,760680,46.64
2016-05-30,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-30,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-05-31,Banco Central,1242710,76.18,10,-1242700,-76.18
2016-05-31,Bancos,152306,9.33,912986,760680,46.64
2016-05-31,Invest Institucional Nacional,231630,14.2,617210,385580,23.63
2016-05-31,Investidores Não Residentes,4520,0.27,100960,96440,5.91
2016-06-01,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-01,Bancos,130676,8.57,857483,726807,47.7
2016-06-01,Invest Institucional Nacional,145897,9.57,573920,428023,28.089999999999996
2016-06-01,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-02,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-02,Bancos,130676,8.57,857483,726807,47.7
2016-06-02,Invest Institucional Nacional,145897,9.57,573920,428023,28.089999999999996
2016-06-02,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-03,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-03,Bancos,120676,7.91,857483,736807,48.36
2016-06-03,Invest Institucional Nacional,155897,10.23,573920,418023,27.429999999999996
2016-06-03,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-06,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-06,Bancos,120676,7.91,857483,736807,48.36
2016-06-06,Invest Institucional Nacional,155897,10.23,573920,418023,27.429999999999996
2016-06-06,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-07,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-07,Bancos,110676,7.26,857483,746807,49.010000000000005
2016-06-07,Invest Institucional Nacional,165897,10.88,573920,408023,26.779999999999994
2016-06-07,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-08,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-08,Bancos,110676,7.26,857483,746807,49.010000000000005
2016-06-08,Invest Institucional Nacional,165897,10.88,573920,408023,26.779999999999994
2016-06-08,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-09,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-09,Bancos,110676,7.26,857483,746807,49.010000000000005
2016-06-09,Invest Institucional Nacional,165897,10.88,573920,408023,26.779999999999994
2016-06-09,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-10,Banco Central,1242710,81.55,0,-1242710,-81.55
2016-06-10,Bancos,110676,7.26,857483,746807,49.010000000000005
2016-06-10,Invest Institucional Nacional,165897,10.88,573920,408023,26.779999999999994
2016-06-10,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-13,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-13,Bancos,110676,7.26,857483,746807,49.03
2016-06-13,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-13,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-14,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-14,Bancos,110676,7.26,857483,746807,49.03
2016-06-14,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-14,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-15,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-15,Bancos,110676,7.26,857483,746807,49.03
2016-06-15,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-15,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-16,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-16,Bancos,110676,7.26,857483,746807,49.03
2016-06-16,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-16,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-17,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-17,Bancos,110676,7.26,857483,746807,49.03
2016-06-17,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-17,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-20,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-20,Bancos,110676,7.26,857483,746807,49.03
2016-06-20,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-20,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-21,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-21,Bancos,110676,7.26,857483,746807,49.03
2016-06-21,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-21,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-22,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-22,Bancos,110676,7.26,857483,746807,49.03
2016-06-22,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-22,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-23,Bancos,1353386,88.85,857483,-495903,-32.559999999999995
2016-06-23,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-23,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-24,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-24,Bancos,110676,7.26,857483,746807,49.03
2016-06-24,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-24,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-27,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-27,Bancos,110676,7.26,857483,746807,49.03
2016-06-27,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-27,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-28,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-28,Bancos,110676,7.26,857483,746807,49.03
2016-06-28,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-28,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-29,Banco Central,1242710,81.58,0,-1242710,-81.58
2016-06-29,Bancos,110676,7.26,857483,746807,49.03
2016-06-29,Invest Institucional Nacional,165337,10.85,573360,408023,26.79
2016-06-29,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-06-30,Banco Central,1242710,81.59,0,-1242710,-81.59
2016-06-30,Bancos,110176,7.23,857483,747307,49.06999999999999
2016-06-30,Invest Institucional Nacional,165651,10.87,573174,407523,26.760000000000005
2016-06-30,Investidores Não Residentes,4520,0.29,92400,87880,5.77
2016-07-01,Banco Central,1242710,90.95,0,-1242710,-90.95
2016-07-01,Bancos,44436,3.25,765472,721036,52.77
2016-07-01,Invest Institucional Nacional,74651,5.46,529245,454594,33.269999999999996
2016-07-01,Investidores Não Residentes,4520,0.33,71600,67080,4.91
2016-07-04,Banco Central,1232710,90.51,0,-1232710,-90.51
2016-07-04,Bancos,48936,3.59,760972,712036,52.28
2016-07-04,Invest Institucional Nacional,75651,5.55,529245,453594,33.31
2016-07-04,Investidores Não Residentes,4520,0.33,71600,67080,4.92
2016-07-05,Banco Central,1222710,89.9,0,-1222710,-89.9
2016-07-05,Bancos,57136,4.2,759172,702036,51.62
2016-07-05,Invest Institucional Nacional,75651,5.56,529245,453594,33.349999999999994
2016-07-05,Investidores Não Residentes,4520,0.33,71600,67080,4.93
2016-07-06,Banco Central,1212710,89.82,0,-1212710,-89.82
2016-07-06,Bancos,57136,4.23,749172,692036,51.260000000000005
2016-07-06,Invest Institucional Nacional,75651,5.6,529245,453594,33.6
2016-07-06,Investidores Não Residentes,4520,0.33,71600,67080,4.97
2016-07-07,Banco Central,1202710,89.75,0,-1202710,-89.75
2016-07-07,Bancos,57136,4.26,747972,690836,51.550000000000004
2016-07-07,Invest Institucional Nacional,75651,5.64,520445,444794,33.19
2016-07-07,Investidores Não Residentes,4520,0.33,71600,67080,5.01
2016-07-08,Banco Central,1192710,89.4,0,-1192710,-89.4
2016-07-08,Bancos,61136,4.58,745972,684836,51.33
2016-07-08,Invest Institucional Nacional,75651,5.67,516445,440794,33.04
2016-07-08,Investidores Não Residentes,4520,0.33,71600,67080,5.03
2016-07-11,Banco Central,1192710,89.4,0,-1192710,-89.4
2016-07-11,Bancos,61136,4.58,745972,684836,51.33
2016-07-11,Invest Institucional Nacional,75651,5.67,516445,440794,33.04
2016-07-11,Investidores Não Residentes,4520,0.33,71600,67080,5.03
2016-07-12,Banco Central,1182710,88.91,0,-1182710,-88.91
2016-07-12,Bancos,66836,5.02,745172,678336,50.989999999999995
2016-07-12,Invest Institucional Nacional,76151,5.72,514445,438294,32.95
2016-07-12,Investidores Não Residentes,4520,0.33,70600,66080,4.97
2016-07-13,Banco Central,1172710,88.56,0,-1172710,-88.56
2016-07-13,Bancos,69234,5.22,745070,675836,51.050000000000004
2016-07-13,Invest Institucional Nacional,77603,5.86,508897,431294,32.57
2016-07-13,Investidores Não Residentes,4520,0.34,70100,65580,4.95
2016-07-14,Banco Central,1162710,87.81,0,-1162710,-87.81
2016-07-14,Bancos,79234,5.98,745070,665836,50.290000000000006
2016-07-14,Invest Institucional Nacional,77603,5.86,508897,431294,32.57
2016-07-14,Investidores Não Residentes,4520,0.34,70100,65580,4.95
2016-07-15,Banco Central,1152710,87.37,0,-1152710,-87.37
2016-07-15,Bancos,80534,6.1,745070,664536,50.37
2016-07-15,Invest Institucional Nacional,79603,6.03,506427,426824,32.35
2016-07-15,Investidores Não Residentes,6450,0.48,67800,61350,4.65
2016-07-18,Banco Central,1142710,86.67,0,-1142710,-86.67
2016-07-18,Bancos,87534,6.63,745070,657536,49.879999999999995
2016-07-18,Invest Institucional Nacional,81703,6.19,505527,423824,32.150000000000006
2016-07-18,Investidores Não Residentes,6450,0.48,67800,61350,4.66
2016-07-19,Banco Central,1132710,85.91,0,-1132710,-85.91
2016-07-19,Bancos,93534,7.09,745070,651536,49.42
2016-07-19,Invest Institucional Nacional,85703,6.5,505527,419824,31.840000000000003
2016-07-19,Investidores Não Residentes,6450,0.48,67800,61350,4.66
2016-07-20,Banco Central,1122710,85.22,0,-1122710,-85.22
2016-07-20,Bancos,96034,7.28,745070,649036,49.269999999999996
2016-07-20,Invest Institucional Nacional,91563,6.95,504487,412924,31.34
2016-07-20,Investidores Não Residentes,7050,0.53,67800,60750,4.609999999999999
2016-07-21,Banco Central,1112710,84.59,0,-1112710,-84.59
2016-07-21,Bancos,101034,7.68,743070,642036,48.81
2016-07-21,Invest Institucional Nacional,94503,7.18,504427,409924,31.17
2016-07-21,Investidores Não Residentes,7050,0.53,67800,60750,4.62
2016-07-22,Banco Central,1102710,83.83,0,-1102710,-83.83
2016-07-22,Bancos,108034,8.21,743070,635036,48.28
2016-07-22,Invest Institucional Nacional,97503,7.41,504427,406924,30.94
2016-07-22,Investidores Não Residentes,7050,0.53,67800,60750,4.62
2016-07-25,Banco Central,1092710,83.07,0,-1092710,-83.07
2016-07-25,Bancos,116334,8.84,743070,626736,47.650000000000006
2016-07-25,Invest Institucional Nacional,98203,7.46,504427,406224,30.89
2016-07-25,Investidores Não Residentes,8050,0.61,67800,59750,4.54
2016-07-26,Banco Central,1082710,82.31,0,-1082710,-82.31
2016-07-26,Bancos,122834,9.33,743070,620236,47.160000000000004
2016-07-26,Invest Institucional Nacional,100503,7.64,504427,403924,30.71
2016-07-26,Investidores Não Residentes,9250,0.7,67800,58550,4.45
2016-07-27,Banco Central,1072710,81.55,0,-1072710,-81.55
2016-07-27,Bancos,127834,9.71,743070,615236,46.78
2016-07-27,Invest Institucional Nacional,104243,7.92,504427,400184,30.43
2016-07-27,Investidores Não Residentes,10510,0.79,67800,57290,4.36
2016-07-28,Banco Central,1062710,81.25,0,-1062710,-81.25
2016-07-28,Bancos,128334,9.81,743070,614736,47
2016-07-28,Invest Institucional Nacional,106243,8.12,496927,390684,29.870000000000005
2016-07-28,Investidores Não Residentes,10510,0.8,67800,57290,4.38
2016-07-29,Banco Central,1052710,80.58,0,-1052710,-80.58
2016-07-29,Bancos,130834,10.01,742570,611736,46.830000000000005
2016-07-29,Invest Institucional Nacional,110243,8.43,495927,385684,29.53
2016-07-29,Investidores Não Residentes,12510,0.95,67800,55290,4.24
2016-08-01,Banco Central,1052000,86.88,0,-1052000,-86.88
2016-08-01,Bancos,87898,7.25,716824,628926,51.95
2016-08-01,Invest Institucional Nacional,58389,4.82,442373,383984,31.71
2016-08-01,Investidores Não Residentes,12510,1.03,51600,39090,3.2299999999999995
2016-08-02,Banco Central,1042000,86.3,0,-1042000,-86.3
2016-08-02,Bancos,93898,7.77,716324,622426,51.56
2016-08-02,Invest Institucional Nacional,58389,4.83,439373,380984,31.560000000000002
2016-08-02,Investidores Não Residentes,13010,1.07,51600,38590,3.1999999999999993
2016-08-03,Banco Central,1032000,85.82,0,-1032000,-85.82
2016-08-03,Bancos,94798,7.88,715324,620526,51.599999999999994
2016-08-03,Invest Institucional Nacional,61389,5.1,435573,374184,31.119999999999997
2016-08-03,Investidores Não Residentes,14310,1.19,51600,37290,3.1
2016-08-04,Banco Central,1022000,85.13,0,-1022000,-85.13
2016-08-04,Bancos,98588,8.21,713314,614726,51.199999999999996
2016-08-04,Invest Institucional Nacional,63389,5.28,435573,372184,31
2016-08-04,Investidores Não Residentes,16510,1.37,51600,35090,2.92
2016-08-05,Banco Central,1012000,84.61,0,-1012000,-84.61
2016-08-05,Bancos,101088,8.45,713314,612226,51.19
2016-08-05,Invest Institucional Nacional,63389,5.3,431533,368144,30.779999999999998
2016-08-05,Investidores Não Residentes,19470,1.62,51100,31630,2.6499999999999995
2016-08-08,Banco Central,1002000,83.78,0,-1002000,-83.78
2016-08-08,Bancos,110988,9.28,713214,602226,50.36
2016-08-08,Invest Institucional Nacional,63389,5.3,431533,368144,30.779999999999998
2016-08-08,Investidores Não Residentes,19470,1.62,51100,31630,2.6499999999999995
2016-08-09,Banco Central,992000,83.02,0,-992000,-83.02
2016-08-09,Bancos,114988,9.62,712214,597226,49.980000000000004
2016-08-09,Invest Institucional Nacional,64389,5.38,431533,367144,30.73
2016-08-09,Investidores Não Residentes,23470,1.96,51100,27630,2.3099999999999996
2016-08-10,Banco Central,982000,82.63,0,-982000,-82.63
2016-08-10,Bancos,114988,9.67,705714,590726,49.71
2016-08-10,Invest Institucional Nacional,67889,5.71,431533,363644,30.6
2016-08-10,Investidores Não Residentes,23470,1.97,51100,27630,2.33
2016-08-11,Banco Central,972000,82.32,0,-972000,-82.32
2016-08-11,Bancos,114988,9.73,703014,588026,49.81
2016-08-11,Invest Institucional Nacional,67889,5.75,426533,358644,30.369999999999997
2016-08-11,Investidores Não Residentes,25770,2.18,51100,25330,2.14
2016-08-12,Banco Central,957000,81.73,0,-957000,-81.73
2016-08-12,Bancos,118993,10.16,696819,577826,49.349999999999994
2016-08-12,Invest Institucional Nacional,68089,5.81,425933,357844,30.56
2016-08-12,Investidores Não Residentes,26770,2.28,48100,21330,1.8199999999999998
2016-08-15,Banco Central,942000,80.96,0,-942000,-80.96
2016-08-15,Bancos,123593,10.62,694619,571026,49.080000000000005
2016-08-15,Invest Institucional Nacional,71089,6.11,422933,351844,30.240000000000002
2016-08-15,Investidores Não Residentes,26770,2.3,45900,19130,1.6400000000000001
2016-08-16,Banco Central,927000,80.54,0,-927000,-80.54
2016-08-16,Bancos,125103,10.86,685629,560526,48.71
2016-08-16,Invest Institucional Nacional,71089,6.17,421433,350344,30.439999999999998
2016-08-16,Investidores Não Residentes,27770,2.41,43900,16130,1.4
2016-08-17,Banco Central,912000,79.97,0,-912000,-79.97
2016-08-17,Bancos,125823,11.03,680329,554506,48.62
2016-08-17,Invest Institucional Nacional,72589,6.36,418433,345844,30.33
2016-08-17,Investidores Não Residentes,30010,2.63,41660,11650,1.02
2016-08-18,Banco Central,897000,79.1,0,-897000,-79.1
2016-08-18,Bancos,131323,11.58,676829,545506,48.1
2016-08-18,Invest Institucional Nacional,75589,6.66,415433,339844,29.970000000000002
2016-08-18,Investidores Não Residentes,30010,2.64,41660,11650,1.0299999999999998
2016-08-19,Banco Central,882000,78.51,0,-882000,-78.51
2016-08-19,Bancos,134323,11.95,670829,536506,47.760000000000005
2016-08-19,Invest Institucional Nacional,77089,6.86,410933,333844,29.71
2016-08-19,Investidores Não Residentes,30010,2.67,41660,11650,1.0300000000000002
2016-08-22,Banco Central,872000,78.1,0,-872000,-78.1
2016-08-22,Bancos,134323,12.03,668329,534006,47.83
2016-08-22,Invest Institucional Nacional,78589,7.03,407933,329344,29.5
2016-08-22,Investidores Não Residentes,31510,2.82,40160,8650,0.77
2016-08-23,Banco Central,862000,77.71,0,-862000,-77.71
2016-08-23,Bancos,134523,12.12,666279,531756,47.95
2016-08-23,Invest Institucional Nacional,79589,7.17,404183,324594,29.269999999999996
2016-08-23,Investidores Não Residentes,33010,2.97,38660,5650,0.5099999999999998
2016-08-24,Banco Central,852000,76.88,0,-852000,-76.88
2016-08-24,Bancos,141267,12.74,666279,525012,47.379999999999995
2016-08-24,Invest Institucional Nacional,79645,7.18,404183,324538,29.29
2016-08-24,Investidores Não Residentes,35210,3.17,37660,2450,0.2200000000000002
2016-08-25,Banco Central,842000,76.42,0,-842000,-76.42
2016-08-25,Bancos,141767,12.86,661589,519822,47.19
2016-08-25,Invest Institucional Nacional,81145,7.36,402683,321538,29.189999999999998
2016-08-25,Investidores Não Residentes,36760,3.33,37400,640,0.06000000000000005
2016-08-26,Banco Central,832000,75.72,0,-832000,-75.72
2016-08-26,Bancos,145397,13.23,661589,516192,46.980000000000004
2016-08-26,Invest Institucional Nacional,82145,7.47,399683,317538,28.9
2016-08-26,Investidores Não Residentes,39130,3.56,37400,-1730,-0.16000000000000014
2016-08-29,Banco Central,822000,75.01,0,-822000,-75.01
2016-08-29,Bancos,152567,13.92,659759,507192,46.28
2016-08-29,Invest Institucional Nacional,82145,7.49,398683,316538,28.89
2016-08-29,Investidores Não Residentes,39130,3.57,37400,-1730,-0.1599999999999997
2016-08-30,Banco Central,812000,74.43,0,-812000,-74.43
2016-08-30,Bancos,154932,14.2,654759,499827,45.82000000000001
2016-08-30,Invest Institucional Nacional,82145,7.53,398683,316538,29.009999999999998
2016-08-30,Investidores Não Residentes,41765,3.82,37400,-4365,-0.3999999999999999
2016-08-31,Banco Central,802000,73.73,0,-802000,-73.73
2016-08-31,Bancos,158432,14.56,654259,495827,45.58
2016-08-31,Invest Institucional Nacional,84545,7.77,396083,311538,28.639999999999997
2016-08-31,Investidores Não Residentes,42765,3.93,37400,-5365,-0.5
2016-09-01,Banco Central,801460,83.8,0,-801460,-83.8
2016-09-01,Bancos,85390,8.92,571803,486413,50.87
2016-09-01,Invest Institucional Nacional,35512,3.71,347134,311622,32.58
2016-09-01,Investidores Não Residentes,33975,3.55,37400,3425,0.3600000000000003
2016-09-02,Banco Central,791460,83.15,0,-791460,-83.15
2016-09-02,Bancos,90250,9.48,567243,476993,50.11
2016-09-02,Invest Institucional Nacional,35512,3.73,347134,311622,32.74
2016-09-02,Investidores Não Residentes,34555,3.63,37400,2845,0.29000000000000004
2016-09-05,Banco Central,781460,82.51,0,-781460,-82.51
2016-09-05,Bancos,94500,9.97,563243,468743,49.5
2016-09-05,Invest Institucional Nacional,35512,3.74,346384,310872,32.83
2016-09-05,Investidores Não Residentes,35555,3.75,37400,1845,0.18999999999999995
2016-09-06,Banco Central,771460,81.88,0,-771460,-81.88
2016-09-06,Bancos,98042,10.4,560285,462243,49.07
2016-09-06,Invest Institucional Nacional,37012,3.92,344384,307372,32.629999999999995
2016-09-06,Investidores Não Residentes,35555,3.77,37400,1845,0.18999999999999995
2016-09-08,Banco Central,761460,81.26,0,-761460,-81.26
2016-09-08,Bancos,101542,10.83,559275,457733,48.85
2016-09-08,Invest Institucional Nacional,38012,4.05,340384,302372,32.27
2016-09-08,Investidores Não Residentes,36045,3.84,37400,1355,0.15000000000000036
2016-09-09,Banco Central,751460,80.27,0,-751460,-80.27
2016-09-09,Bancos,110542,11.8,559275,448733,47.94
2016-09-09,Invest Institucional Nacional,38012,4.06,340384,302372,32.3
2016-09-09,Investidores Não Residentes,36045,3.85,36400,355,0.029999999999999805
2016-09-12,Banco Central,741460,79.8,0,-741460,-79.8
2016-09-12,Bancos,113542,12.22,554275,440733,47.43
2016-09-12,Invest Institucional Nacional,38012,4.09,338384,300372,32.33
2016-09-12,Investidores Não Residentes,36045,3.87,36400,355,0.040000000000000036
2016-09-13,Banco Central,731460,78.84,0,-731460,-78.84
2016-09-13,Bancos,119542,12.88,554275,434733,46.86
2016-09-13,Invest Institucional Nacional,38012,4.09,337014,299002,32.230000000000004
2016-09-13,Investidores Não Residentes,38675,4.16,36400,-2275,-0.2400000000000002
2016-09-14,Banco Central,721460,78.05,0,-721460,-78.05
2016-09-14,Bancos,125652,13.59,551885,426233,46.11
2016-09-14,Invest Institucional Nacional,38012,4.11,336014,298002,32.24
2016-09-14,Investidores Não Residentes,39175,4.23,36400,-2775,-0.30000000000000027
2016-09-15,Banco Central,716460,77.51,0,-716460,-77.51
2016-09-15,Bancos,128112,13.86,551885,423773,45.84
2016-09-15,Invest Institucional Nacional,38012,4.11,336014,298002,32.24
2016-09-15,Investidores Não Residentes,41715,4.51,36400,-5315,-0.5799999999999996
