date,sector,compra,compra_pc,venda,net,net_pc
2017-05-31,Investidores Não Residentes,286146,32.23,177503,108643,12.239999999999998
2017-05-31,Outras Jurídicas Financeiras,315,0.03,280,35,0
2017-05-31,Pessoa Física,1735,0.19,855,880,0.1
2017-05-31,Pessoa Jurídica Não Financeira,41560,4.68,24275,17285,1.9499999999999997
2017-06-01,Bancos,185768,34.51,186190,-422,-0.0800000000000054
2017-06-01,DTVM'S e Corretoras de Valores,105,0.01,160,-55,-0.01
2017-06-01,Invest Institucional Nacional,191958,35.66,177404,14554,2.6999999999999957
2017-06-01,Investidores Não Residentes,131305,24.39,161322,-30017,-5.579999999999998
2017-06-01,Outras Jurídicas Financeiras,315,0.05,0,315,0.05
2017-06-01,Pessoa Física,440,0.08,705,-265,-0.05
2017-06-01,Pessoa Jurídica Não Financeira,28345,5.26,12455,15890,2.9499999999999997
2017-06-02,Bancos,175658,32.42,186495,-10837,-2
2017-06-02,DTVM'S e Corretoras de Valores,105,0.01,160,-55,-0.01
2017-06-02,Invest Institucional Nacional,197847,36.51,179674,18173,3.3500000000000014
2017-06-02,Investidores Não Residentes,137594,25.39,161375,-23781,-4.390000000000001
2017-06-02,Outras Jurídicas Financeiras,315,0.05,0,315,0.05
2017-06-02,Pessoa Física,515,0.09,605,-90,-0.020000000000000004
2017-06-02,Pessoa Jurídica Não Financeira,29780,5.49,13505,16275,3
2017-06-05,Bancos,172753,31.24,186220,-13467,-2.41
2017-06-05,DTVM'S e Corretoras de Valores,120,0.02,175,-55,-0.009999999999999998
2017-06-05,Invest Institucional Nacional,208835,37.77,181833,27002,4.910000000000004
2017-06-05,Investidores Não Residentes,141328,25.49,168788,-27460,-5.010000000000002
2017-06-05,Outras Jurídicas Financeiras,315,0.05,0,315,0.05
2017-06-05,Pessoa Física,400,0.07,925,-525,-0.09
2017-06-05,Pessoa Jurídica Não Financeira,29505,5.33,15315,14190,2.5700000000000003
2017-06-06,Bancos,179628,32.31,182245,-2617,-0.46999999999999886
2017-06-06,DTVM'S e Corretoras de Valores,120,0.02,175,-55,-0.009999999999999998
2017-06-06,Invest Institucional Nacional,207120,37.26,187103,20017,3.6000000000000014
2017-06-06,Investidores Não Residentes,138016,24.82,170446,-32430,-5.84
2017-06-06,Outras Jurídicas Financeiras,310,0.05,0,310,0.05
2017-06-06,Pessoa Física,555,0.09,790,-235,-0.05000000000000002
2017-06-06,Pessoa Jurídica Não Financeira,30095,5.41,15085,15010,2.7
2017-06-07,Bancos,178803,32.24,180740,-1937,-0.3500000000000014
2017-06-07,DTVM'S e Corretoras de Valores,120,0.02,175,-55,-0.009999999999999998
2017-06-07,Invest Institucional Nacional,204604,36.89,188642,15962,2.8800000000000026
2017-06-07,Investidores Não Residentes,141461,25.5,169061,-27600,-4.98
2017-06-07,Outras Jurídicas Financeiras,310,0.05,0,310,0.05
2017-06-07,Pessoa Física,570,0.1,765,-195,-0.03
2017-06-07,Pessoa Jurídica Não Financeira,28715,5.17,15200,13515,2.4299999999999997
2017-06-08,Bancos,196718,35.03,182732,13986,2.490000000000002
2017-06-08,DTVM'S e Corretoras de Valores,120,0.02,175,-55,-0.009999999999999998
2017-06-08,Invest Institucional Nacional,198173,35.29,192394,5779,1.0300000000000011
2017-06-08,Investidores Não Residentes,138014,24.58,169884,-31870,-5.670000000000002
2017-06-08,Outras Jurídicas Financeiras,310,0.05,0,310,0.05
2017-06-08,Pessoa Física,455,0.08,830,-375,-0.06000000000000001
2017-06-08,Pessoa Jurídica Não Financeira,27650,4.92,15425,12225,2.1799999999999997
2017-06-09,Bancos,182858,31.58,180467,2391,0.4099999999999966
2017-06-09,DTVM'S e Corretoras de Valores,120,0.02,175,-55,-0.009999999999999998
2017-06-09,Invest Institucional Nacional,221142,38.19,202559,18583,3.210000000000001
2017-06-09,Investidores Não Residentes,147633,25.49,178007,-30374,-5.25
2017-06-09,Outras Jurídicas Financeiras,310,0.05,0,310,0.05
2017-06-09,Pessoa Física,385,0.06,1060,-675,-0.12
2017-06-09,Pessoa Jurídica Não Financeira,26525,4.58,16705,9820,1.7000000000000002
2017-06-12,Bancos,180803,31.07,187427,-6624,-1.1400000000000006
2017-06-12,DTVM'S e Corretoras de Valores,125,0.02,180,-55,-0.009999999999999998
2017-06-12,Invest Institucional Nacional,223675,38.44,201019,22656,3.8900000000000006
2017-06-12,Investidores Não Residentes,150093,25.79,173935,-23842,-4.100000000000001
2017-06-12,Outras Jurídicas Financeiras,310,0.05,0,310,0.05
2017-06-12,Pessoa Física,275,0.04,995,-720,-0.13
2017-06-12,Pessoa Jurídica Não Financeira,26490,4.55,18215,8275,1.42
2017-06-13,Bancos,190013,32.64,177467,12546,2.16
2017-06-13,DTVM'S e Corretoras de Valores,135,0.02,185,-50,-0.009999999999999998
2017-06-13,Invest Institucional Nacional,219744,37.75,205131,14613,2.509999999999998
2017-06-13,Investidores Não Residentes,144701,24.86,180515,-35814,-6.150000000000002
2017-06-13,Outras Jurídicas Financeiras,310,0.05,0,310,0.05
2017-06-13,Pessoa Física,370,0.06,875,-505,-0.09
2017-06-13,Pessoa Jurídica Não Financeira,26785,4.6,17885,8900,1.5299999999999998
2017-06-14,Bancos,207518,35.02,173772,33746,5.700000000000003
2017-06-14,DTVM'S e Corretoras de Valores,135,0.02,185,-50,-0.009999999999999998
2017-06-14,Invest Institucional Nacional,215802,36.41,214704,1098,0.17999999999999972
2017-06-14,Investidores Não Residentes,141051,23.8,186850,-45799,-7.73
2017-06-14,Outras Jurídicas Financeiras,290,0.04,0,290,0.04
2017-06-14,Pessoa Física,605,0.1,730,-125,-0.01999999999999999
2017-06-14,Pessoa Jurídica Não Financeira,27140,4.58,16300,10840,1.83
2017-06-16,Bancos,216943,35.74,181752,35191,5.800000000000001
2017-06-16,DTVM'S e Corretoras de Valores,130,0.02,195,-65,-0.009999999999999998
2017-06-16,Invest Institucional Nacional,217750,35.87,213760,3990,0.6599999999999966
2017-06-16,Investidores Não Residentes,143707,23.67,194903,-51196,-8.43
2017-06-16,Outras Jurídicas Financeiras,290,0.04,0,290,0.04
2017-06-16,Pessoa Física,480,0.07,860,-380,-0.07
2017-06-16,Pessoa Jurídica Não Financeira,27690,4.56,15520,12170,2.01
2017-06-19,Bancos,227126,37.09,181190,45936,7.5000000000000036
2017-06-19,DTVM'S e Corretoras de Valores,125,0.02,175,-50,0
2017-06-19,Invest Institucional Nacional,222433,36.32,218750,3683,0.6000000000000014
2017-06-19,Investidores Não Residentes,134852,22.02,195601,-60749,-9.920000000000002
2017-06-19,Outras Jurídicas Financeiras,30,0,0,30,0
2017-06-19,Pessoa Física,490,0.08,875,-385,-0.06000000000000001
2017-06-19,Pessoa Jurídica Não Financeira,27255,4.45,15720,11535,1.8900000000000001
2017-06-20,Bancos,225926,36.11,191270,34656,5.539999999999999
2017-06-20,DTVM'S e Corretoras de Valores,130,0.02,180,-50,0
2017-06-20,Invest Institucional Nacional,226107,36.14,220647,5460,0.8800000000000026
2017-06-20,Investidores Não Residentes,146505,23.41,194996,-48491,-7.75
2017-06-20,Outras Jurídicas Financeiras,550,0.08,0,550,0.08
2017-06-20,Pessoa Física,340,0.05,1095,-755,-0.12000000000000001
2017-06-20,Pessoa Jurídica Não Financeira,26070,4.16,17440,8630,1.3800000000000003
2017-06-21,Bancos,236601,37.49,188150,48451,7.680000000000003
2017-06-21,DTVM'S e Corretoras de Valores,130,0.02,180,-50,0
2017-06-21,Invest Institucional Nacional,226214,35.85,219529,6685,1.0600000000000023
2017-06-21,Investidores Não Residentes,141135,22.36,204676,-63541,-10.07
2017-06-21,Outras Jurídicas Financeiras,550,0.08,0,550,0.08
2017-06-21,Pessoa Física,350,0.05,1255,-905,-0.14
2017-06-21,Pessoa Jurídica Não Financeira,25995,4.11,17185,8810,1.3900000000000001
2017-06-22,Bancos,246946,38.1,183918,63028,9.720000000000002
2017-06-22,DTVM'S e Corretoras de Valores,130,0.02,182,-52,0
2017-06-22,Invest Institucional Nacional,232754,35.91,230294,2460,0.37999999999999545
2017-06-22,Investidores Não Residentes,139957,21.59,216043,-76086,-11.750000000000004
2017-06-22,Outras Jurídicas Financeiras,550,0.08,0,550,0.08
2017-06-22,Pessoa Física,450,0.06,1040,-590,-0.1
2017-06-22,Pessoa Jurídica Não Financeira,27205,4.19,16515,10690,1.6500000000000004
2017-06-23,Bancos,254416,39.61,184523,69893,10.879999999999999
2017-06-23,DTVM'S e Corretoras de Valores,135,0.02,182,-47,0
2017-06-23,Invest Institucional Nacional,218050,33.95,233192,-15142,-2.3599999999999994
2017-06-23,Investidores Não Residentes,141595,22.04,207584,-65989,-10.280000000000001
2017-06-23,Outras Jurídicas Financeiras,550,0.08,0,550,0.08
2017-06-23,Pessoa Física,550,0.08,950,-400,-0.06000000000000001
2017-06-23,Pessoa Jurídica Não Financeira,26910,4.19,15775,11135,1.7400000000000002
2017-06-26,Bancos,267016,40.95,177278,89738,13.760000000000002
2017-06-26,DTVM'S e Corretoras de Valores,105,0.01,157,-52,-0.01
2017-06-26,Invest Institucional Nacional,218954,33.58,237610,-18656,-2.8599999999999994
2017-06-26,Investidores Não Residentes,136799,20.98,221474,-84675,-12.989999999999998
2017-06-26,Outras Jurídicas Financeiras,550,0.08,0,550,0.08
2017-06-26,Pessoa Física,750,0.11,745,5,0
2017-06-26,Pessoa Jurídica Não Financeira,27735,4.25,14645,13090,2.01
2017-06-27,Bancos,267791,40.17,186683,81108,12.170000000000002
2017-06-27,DTVM'S e Corretoras de Valores,105,0.01,157,-52,-0.01
2017-06-27,Invest Institucional Nacional,219229,32.89,240539,-21310,-3.1899999999999977
2017-06-27,Investidores Não Residentes,148960,22.34,224676,-75716,-11.360000000000003
2017-06-27,Outras Jurídicas Financeiras,545,0.08,0,545,0.08
2017-06-27,Pessoa Física,575,0.08,820,-245,-0.039999999999999994
2017-06-27,Pessoa Jurídica Não Financeira,29345,4.4,13675,15670,2.3500000000000005
2017-06-28,Bancos,281889,38.41,190626,91263,12.439999999999998
2017-06-28,DTVM'S e Corretoras de Valores,288,0.03,340,-52,-0.010000000000000002
2017-06-28,Invest Institucional Nacional,258485,35.22,288990,-30505,-4.149999999999999
2017-06-28,Investidores Não Residentes,164728,22.44,239889,-75161,-10.239999999999998
2017-06-28,Outras Jurídicas Financeiras,560,0.07,0,560,0.07
2017-06-28,Pessoa Física,870,0.11,830,40,0
2017-06-28,Pessoa Jurídica Não Financeira,27070,3.68,13215,13855,1.8800000000000001
2017-06-29,Bancos,325349,35.59,218621,106728,11.670000000000002
2017-06-29,DTVM'S e Corretoras de Valores,273,0.02,330,-57,-0.009999999999999998
2017-06-29,Invest Institucional Nacional,354102,38.74,408176,-54074,-5.909999999999997
2017-06-29,Investidores Não Residentes,205025,22.43,270097,-65072,-7.120000000000001
2017-06-29,Outras Jurídicas Financeiras,555,0.06,0,555,0.06
2017-06-29,Pessoa Física,670,0.07,1120,-450,-0.04999999999999999
2017-06-29,Pessoa Jurídica Não Financeira,27990,3.06,15620,12370,1.36
2017-06-30,Bancos,348080,35.23,270592,77488,7.839999999999996
2017-06-30,DTVM'S e Corretoras de Valores,273,0.02,330,-57,-0.009999999999999998
2017-06-30,Invest Institucional Nacional,402817,40.77,417474,-14657,-1.4799999999999969
2017-06-30,Investidores Não Residentes,208315,21.08,282239,-73924,-7.48
2017-06-30,Outras Jurídicas Financeiras,555,0.05,15,540,0.05
2017-06-30,Pessoa Física,650,0.06,1060,-410,-0.04000000000000001
2017-06-30,Pessoa Jurídica Não Financeira,27225,2.75,16205,11020,1.11
2017-07-03,Bancos,169902,29.33,177990,-8088,-1.3900000000000006
2017-07-03,DTVM'S e Corretoras de Valores,273,0.04,145,128,0.02
2017-07-03,Invest Institucional Nacional,275088,47.48,212982,62106,10.719999999999999
2017-07-03,Investidores Não Residentes,111071,19.17,174157,-63086,-10.889999999999997
2017-07-03,Outras Jurídicas Financeiras,45,0,0,45,0
2017-07-03,Pessoa Física,360,0.06,755,-395,-0.07
2017-07-03,Pessoa Jurídica Não Financeira,22530,3.88,13240,9290,1.6
2017-07-04,Bancos,172160,29.7,176168,-4008,-0.6999999999999993
2017-07-04,DTVM'S e Corretoras de Valores,273,0.04,145,128,0.02
2017-07-04,Invest Institucional Nacional,274155,47.31,213675,60480,10.440000000000005
2017-07-04,Investidores Não Residentes,111377,19.22,174967,-63590,-10.970000000000002
2017-07-04,Outras Jurídicas Financeiras,35,0,0,35,0
2017-07-04,Pessoa Física,450,0.07,795,-345,-0.06
2017-07-04,Pessoa Jurídica Não Financeira,21020,3.62,13720,7300,1.2600000000000002
2017-07-05,Bancos,172416,29.29,179124,-6708,-1.1400000000000006
2017-07-05,DTVM'S e Corretoras de Valores,273,0.04,180,93,0.010000000000000002
2017-07-05,Invest Institucional Nacional,275688,46.84,221989,53699,9.120000000000005
2017-07-05,Investidores Não Residentes,120303,20.44,171497,-51194,-8.7
2017-07-05,Outras Jurídicas Financeiras,35,0,0,35,0
2017-07-05,Pessoa Física,470,0.07,830,-360,-0.07
2017-07-05,Pessoa Jurídica Não Financeira,19295,3.27,14860,4435,0.75
2017-07-06,Bancos,172433,29.07,177003,-4570,-0.7699999999999996
2017-07-06,DTVM'S e Corretoras de Valores,95,0.01,170,-75,-0.01
2017-07-06,Invest Institucional Nacional,276866,46.68,223312,53554,9.030000000000001
2017-07-06,Investidores Não Residentes,125282,21.12,174831,-49549,-8.36
2017-07-06,Outras Jurídicas Financeiras,35,0,0,35,0
2017-07-06,Pessoa Física,440,0.07,905,-465,-0.07999999999999999
2017-07-06,Pessoa Jurídica Não Financeira,17880,3.01,16810,1070,0.17999999999999972
2017-07-07,Bancos,186173,30.8,172363,13810,2.289999999999999
2017-07-07,DTVM'S e Corretoras de Valores,95,0.01,170,-75,-0.01
2017-07-07,Invest Institucional Nacional,275722,45.61,225548,50174,8.299999999999997
2017-07-07,Investidores Não Residentes,124081,20.52,187905,-63824,-10.559999999999999
2017-07-07,Outras Jurídicas Financeiras,35,0,0,35,0
2017-07-07,Pessoa Física,515,0.08,740,-225,-0.039999999999999994
2017-07-07,Pessoa Jurídica Não Financeira,17780,2.94,17675,105,0.020000000000000018
2017-07-10,Bancos,184036,29.97,175916,8120,1.3200000000000003
2017-07-10,DTVM'S e Corretoras de Valores,95,0.01,170,-75,-0.01
2017-07-10,Invest Institucional Nacional,284478,46.33,227312,57166,9.309999999999995
2017-07-10,Investidores Não Residentes,126747,20.64,190963,-64216,-10.46
2017-07-10,Outras Jurídicas Financeiras,35,0,0,35,0
2017-07-10,Pessoa Física,615,0.1,810,-195,-0.03
2017-07-10,Pessoa Jurídica Não Financeira,17940,2.92,18775,-835,-0.1299999999999999
2017-07-11,Bancos,188801,30.48,175686,13115,2.1099999999999994
2017-07-11,DTVM'S e Corretoras de Valores,110,0.01,195,-85,-0.019999999999999997
2017-07-11,Invest Institucional Nacional,282925,45.68,228984,53941,8.71
2017-07-11,Investidores Não Residentes,128569,20.76,193300,-64731,-10.45
2017-07-11,Outras Jurídicas Financeiras,35,0,0,35,0
2017-07-11,Pessoa Física,595,0.09,840,-245,-0.04000000000000001
2017-07-11,Pessoa Jurídica Não Financeira,18210,2.94,20240,-2030,-0.31999999999999984
2017-07-12,Bancos,208211,33.01,178231,29980,4.759999999999998
2017-07-12,DTVM'S e Corretoras de Valores,105,0.01,180,-75,-0.01
2017-07-12,Invest Institucional Nacional,280588,44.48,234348,46240,7.329999999999998
2017-07-12,Investidores Não Residentes,121965,19.33,197915,-75950,-12.040000000000003
2017-07-12,Outras Jurídicas Financeiras,25,0,0,25,0
2017-07-12,Pessoa Física,1310,0.2,770,540,0.08000000000000002
2017-07-12,Pessoa Jurídica Não Financeira,18525,2.93,19285,-760,-0.11999999999999966
2017-07-13,Bancos,218371,34.38,170816,47555,7.490000000000002
2017-07-13,DTVM'S e Corretoras de Valores,105,0.01,170,-65,-0.01
2017-07-13,Invest Institucional Nacional,275070,43.31,240910,34160,5.380000000000003
2017-07-13,Investidores Não Residentes,121905,19.19,202445,-80540,-12.68
2017-07-13,Outras Jurídicas Financeiras,25,0,0,25,0
2017-07-13,Pessoa Física,1250,0.19,805,445,0.07
2017-07-13,Pessoa Jurídica Não Financeira,18320,2.88,19900,-1580,-0.25
2017-07-14,Bancos,223223,34.93,161623,61600,9.64
2017-07-14,DTVM'S e Corretoras de Valores,145,0.02,175,-30,0
2017-07-14,Invest Institucional Nacional,280908,43.96,248417,32491,5.090000000000003
2017-07-14,Investidores Não Residentes,115193,18.02,207244,-92051,-14.41
2017-07-14,Outras Jurídicas Financeiras,25,0,0,25,0
2017-07-14,Pessoa Física,1360,0.21,825,535,0.09
2017-07-14,Pessoa Jurídica Não Financeira,18150,2.84,20720,-2570,-0.40000000000000036
2017-07-17,Bancos,237108,35.5,183193,53915,8.07
2017-07-17,DTVM'S e Corretoras de Valores,145,0.02,180,-35,0
2017-07-17,Invest Institucional Nacional,289359,43.33,256395,32964,4.939999999999998
2017-07-17,Investidores Não Residentes,121303,18.16,207762,-86459,-12.95
2017-07-17,Outras Jurídicas Financeiras,25,0,0,25,0
2017-07-17,Pessoa Física,1325,0.19,790,535,0.08
2017-07-17,Pessoa Jurídica Não Financeira,18490,2.76,19435,-945,-0.15000000000000036
2017-07-18,Bancos,250446,36.85,182031,68415,10.07
2017-07-18,DTVM'S e Corretoras de Valores,160,0.02,170,-10,0
2017-07-18,Invest Institucional Nacional,285712,42.03,263320,22392,3.289999999999999
2017-07-18,Investidores Não Residentes,122950,18.09,214612,-91662,-13.48
2017-07-18,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-18,Pessoa Física,1475,0.21,830,645,0.09
2017-07-18,Pessoa Jurídica Não Financeira,18885,2.77,18655,230,0.029999999999999805
2017-07-19,Bancos,247971,36.35,182956,65015,9.530000000000001
2017-07-19,DTVM'S e Corretoras de Valores,170,0.02,170,0,0
2017-07-19,Invest Institucional Nacional,287962,42.22,261124,26838,3.9399999999999977
2017-07-19,Investidores Não Residentes,124803,18.29,221126,-96323,-14.130000000000003
2017-07-19,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-19,Pessoa Física,1505,0.22,860,645,0.1
2017-07-19,Pessoa Jurídica Não Financeira,19620,2.87,15785,3835,0.56
2017-07-20,Bancos,244258,35.16,183868,60390,8.689999999999998
2017-07-20,DTVM'S e Corretoras de Valores,145,0.02,215,-70,-0.009999999999999998
2017-07-20,Invest Institucional Nacional,290526,41.83,265740,24786,3.5700000000000003
2017-07-20,Investidores Não Residentes,138094,19.88,228800,-90706,-13.059999999999999
2017-07-20,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-20,Pessoa Física,1820,0.26,995,825,0.12
2017-07-20,Pessoa Jurídica Não Financeira,19675,2.83,14890,4785,0.69
2017-07-21,Bancos,245823,35.38,183628,62195,8.950000000000003
2017-07-21,DTVM'S e Corretoras de Valores,150,0.02,160,-10,0
2017-07-21,Invest Institucional Nacional,290767,41.85,251765,39002,5.609999999999999
2017-07-21,Investidores Não Residentes,136328,19.62,242950,-106622,-15.349999999999998
2017-07-21,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-21,Pessoa Física,1525,0.21,885,640,0.09
2017-07-21,Pessoa Jurídica Não Financeira,20060,2.88,15255,4805,0.69
2017-07-24,Bancos,246933,35.47,192008,54925,7.890000000000001
2017-07-24,DTVM'S e Corretoras de Valores,150,0.02,160,-10,0
2017-07-24,Invest Institucional Nacional,288186,41.4,252650,35536,5.109999999999999
2017-07-24,Investidores Não Residentes,138514,19.89,234980,-96466,-13.86
2017-07-24,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-24,Pessoa Física,1470,0.21,860,610,0.09
2017-07-24,Pessoa Jurídica Não Financeira,20815,2.99,15400,5415,0.7800000000000002
2017-07-25,Bancos,234698,33.6,190108,44590,6.380000000000003
2017-07-25,DTVM'S e Corretoras de Valores,150,0.02,165,-15,0
2017-07-25,Invest Institucional Nacional,291582,41.75,251752,39830,5.710000000000001
2017-07-25,Investidores Não Residentes,147599,21.13,238629,-91030,-13.029999999999998
2017-07-25,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-25,Pessoa Física,1230,0.17,865,365,0.05000000000000002
2017-07-25,Pessoa Jurídica Não Financeira,23120,3.31,16850,6270,0.8999999999999999
2017-07-26,Bancos,250503,34.21,177053,73450,10.030000000000001
2017-07-26,DTVM'S e Corretoras de Valores,230,0.03,180,50,0.009999999999999998
2017-07-26,Invest Institucional Nacional,307622,42.01,290635,16987,2.3200000000000003
2017-07-26,Investidores Não Residentes,145838,19.91,245065,-99227,-13.559999999999999
2017-07-26,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-26,Pessoa Física,1560,0.21,640,920,0.13
2017-07-26,Pessoa Jurídica Não Financeira,26385,3.6,18555,7830,1.0700000000000003
2017-07-27,Bancos,240355,32.87,183765,56590,7.739999999999998
2017-07-27,DTVM'S e Corretoras de Valores,230,0.03,165,65,0.009999999999999998
2017-07-27,Invest Institucional Nacional,314888,43.06,297732,17156,2.3400000000000034
2017-07-27,Investidores Não Residentes,146216,19.99,228867,-82651,-11.310000000000002
2017-07-27,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-27,Pessoa Física,1430,0.19,710,720,0.1
2017-07-27,Pessoa Jurídica Não Financeira,28035,3.83,19905,8130,1.1099999999999999
2017-07-28,Bancos,280525,35.52,197875,82650,10.470000000000002
2017-07-28,DTVM'S e Corretoras de Valores,240,0.03,138,102,0.019999999999999997
2017-07-28,Invest Institucional Nacional,319416,40.44,320730,-1314,-0.1700000000000017
2017-07-28,Investidores Não Residentes,158712,20.09,249095,-90383,-11.45
2017-07-28,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-28,Pessoa Física,1575,0.19,755,820,0.1
2017-07-28,Pessoa Jurídica Não Financeira,29275,3.7,21140,8135,1.0300000000000002
2017-07-31,Bancos,292260,36.31,237610,54650,6.790000000000003
2017-07-31,DTVM'S e Corretoras de Valores,290,0.03,135,155,0.019999999999999997
2017-07-31,Invest Institucional Nacional,311134,38.66,323601,-12467,-1.5500000000000043
2017-07-31,Investidores Não Residentes,168208,20.9,222176,-53968,-6.700000000000003
2017-07-31,Outras Jurídicas Financeiras,0,0,10,-10,0
2017-07-31,Pessoa Física,2645,0.32,820,1825,0.22
2017-07-31,Pessoa Jurídica Não Financeira,30200,3.75,20385,9815,1.2200000000000002
2017-08-01,Bancos,176437,35.74,173883,2554,0.5200000000000031
2017-08-01,DTVM'S e Corretoras de Valores,120,0.02,140,-20,0
2017-08-01,Invest Institucional Nacional,158233,32.05,206831,-48598,-9.840000000000003
2017-08-01,Investidores Não Residentes,130969,26.53,101705,29264,5.93
2017-08-01,Pessoa Física,1475,0.29,545,930,0.18
2017-08-01,Pessoa Jurídica Não Financeira,26410,5.35,10540,15870,3.2199999999999998
2017-08-02,Bancos,177732,35.68,179408,-1676,-0.3299999999999983
2017-08-02,DTVM'S e Corretoras de Valores,175,0.03,125,50,0.009999999999999998
2017-08-02,Invest Institucional Nacional,160617,32.24,201387,-40770,-8.189999999999998
2017-08-02,Investidores Não Residentes,130903,26.28,106317,24586,4.940000000000001
2017-08-02,Pessoa Física,1495,0.3,585,910,0.19
2017-08-02,Pessoa Jurídica Não Financeira,27160,5.45,10260,16900,3.4000000000000004
2017-08-03,Bancos,170087,33.59,180478,-10391,-2.049999999999997
2017-08-03,DTVM'S e Corretoras de Valores,210,0.04,130,80,0.02
2017-08-03,Invest Institucional Nacional,159840,31.57,202603,-42763,-8.439999999999998
2017-08-03,Investidores Não Residentes,147381,29.1,112182,35199,6.950000000000003
2017-08-03,Pessoa Física,1470,0.29,680,790,0.15999999999999998
2017-08-03,Pessoa Jurídica Não Financeira,27310,5.39,10225,17085,3.38
2017-08-04,Bancos,166997,33.7,181413,-14416,-2.8999999999999986
2017-08-04,DTVM'S e Corretoras de Valores,120,0.02,160,-40,-0.009999999999999998
2017-08-04,Invest Institucional Nacional,163909,33.07,194438,-30529,-6.159999999999997
2017-08-04,Investidores Não Residentes,135776,27.39,108541,27235,5.490000000000002
2017-08-04,Pessoa Física,1525,0.3,700,825,0.15999999999999998
2017-08-04,Pessoa Jurídica Não Financeira,27210,5.49,10285,16925,3.4200000000000004
2017-08-07,Bancos,173541,34.64,183883,-10342,-2.0600000000000023
2017-08-07,DTVM'S e Corretoras de Valores,120,0.02,155,-35,-0.009999999999999998
2017-08-07,Invest Institucional Nacional,165283,32.99,192704,-27421,-5.469999999999999
2017-08-07,Investidores Não Residentes,133054,26.55,113311,19743,3.9400000000000013
2017-08-07,Outras Jurídicas Financeiras,20,0,0,20,0
2017-08-07,Pessoa Física,1645,0.32,730,915,0.18
2017-08-07,Pessoa Jurídica Não Financeira,27305,5.45,10185,17120,3.4200000000000004
2017-08-08,Bancos,172651,34.24,187313,-14662,-2.9099999999999966
2017-08-08,DTVM'S e Corretoras de Valores,120,0.02,160,-40,-0.009999999999999998
2017-08-08,Invest Institucional Nacional,167263,33.18,192262,-24999,-4.950000000000003
2017-08-08,Investidores Não Residentes,136417,27.06,113406,23011,4.57
2017-08-08,Outras Jurídicas Financeiras,30,0,0,30,0
2017-08-08,Pessoa Física,1715,0.34,660,1055,0.21000000000000002
2017-08-08,Pessoa Jurídica Não Financeira,25910,5.13,10305,15605,3.09
2017-08-09,Bancos,160706,31.53,196073,-35367,-6.939999999999998
2017-08-09,DTVM'S e Corretoras de Valores,120,0.02,230,-110,-0.02
2017-08-09,Invest Institucional Nacional,163019,31.98,197024,-34005,-6.679999999999996
2017-08-09,Investidores Não Residentes,159351,31.26,103939,55412,10.870000000000001
2017-08-09,Outras Jurídicas Financeiras,0,0,20,-20,0
2017-08-09,Pessoa Física,1130,0.22,900,230,0.04999999999999999
2017-08-09,Pessoa Jurídica Não Financeira,25280,4.96,11420,13860,2.7199999999999998
2017-08-10,Bancos,160631,30.95,203463,-42832,-8.250000000000004
2017-08-10,DTVM'S e Corretoras de Valores,145,0.02,130,15,0
2017-08-10,Invest Institucional Nacional,166610,32.1,197176,-30566,-5.890000000000001
2017-08-10,Investidores Não Residentes,164647,31.72,104629,60018,11.559999999999999
2017-08-10,Pessoa Física,1390,0.26,890,500,0.09
2017-08-10,Pessoa Jurídica Não Financeira,25530,4.91,12665,12865,2.47
2017-08-11,Bancos,157836,30.1,203753,-45917,-8.759999999999998
2017-08-11,DTVM'S e Corretoras de Valores,145,0.02,130,15,0
2017-08-11,Invest Institucional Nacional,163841,31.24,199286,-35445,-6.77
2017-08-11,Investidores Não Residentes,169315,32.29,108558,60757,11.59
2017-08-11,Pessoa Física,1760,0.33,830,930,0.18000000000000002
2017-08-11,Pessoa Jurídica Não Financeira,31400,5.98,11740,19660,3.7500000000000004
2017-08-14,Bancos,156881,29.43,205138,-48257,-9.060000000000002
2017-08-14,DTVM'S e Corretoras de Valores,145,0.02,130,15,0
2017-08-14,Invest Institucional Nacional,177268,33.26,204866,-27598,-5.18
2017-08-14,Investidores Não Residentes,166034,31.15,110779,55255,10.369999999999997
2017-08-14,Pessoa Física,1875,0.35,820,1055,0.19999999999999998
2017-08-14,Pessoa Jurídica Não Financeira,30745,5.76,11215,19530,3.6599999999999997
2017-08-15,Bancos,152666,28.98,196938,-44272,-8.400000000000002
2017-08-15,DTVM'S e Corretoras de Valores,145,0.02,130,15,0
2017-08-15,Invest Institucional Nacional,178795,33.94,204658,-25863,-4.910000000000004
2017-08-15,Investidores Não Residentes,161579,30.67,113054,48525,9.21
2017-08-15,Pessoa Física,1965,0.37,785,1180,0.22999999999999998
2017-08-15,Pessoa Jurídica Não Financeira,31585,5.99,11170,20415,3.87
2017-08-16,Bancos,153781,29.01,195798,-42017,-7.929999999999996
